Date,AAPL,QCOM,MSFT,GOOG,GILD,ORCL,CSCO,INTC,AMGN,CELG,TEVA,CMCSA,DTV,AMZN,EBAY,ADBE,BIIB,ESRX,ATVI,COST,PCAR,SBUX,SYMC,APOL,INTU,PAYX,DELL,YHOO,SPLS,AMAT,CHRW,BBBY,CA,EXPD,ISRG,SHLD,FISV,LLTC,XLNX,JNPR,BIDU,CTSH,CTXS,WYNN,FAST,SRCL,ADSK,FLIR,KLAC,NVDA,NTAP,VRTX,CTAS,FWLT,XRAY,GRMN,MRVL,CHKP,VRSN,FLEX,HSIC,HOLX,MCHP,NIHD,DISH,INFY,LRCX,RYAAY,LOGI,PDCO,LBTYA,EXPE,AKAM,PETM,VMED,FMCN,SNDK,LEAP,STLD,DISCA,LVLT,AMLN,CDNS,LAMR,SIRI
2016/05/09,91.422261,49.896058,48.786888,712.900024,84.135909,38.912022,25.83352,29.145497,151.42692,102.410004,51.653544,30.334199,,679.75,24.02,94.610001,270.170013,73.769997,37.150002,147.340101,54.470332,55.931149,16.418611,9.22,100.79071,50.778762,,37.18,9.895818,19.616338,71.846301,44.929191,28.872042,47.542139,623.859985,13.68,103.620003,43.426583,41.952173,22.428649,169.490005,60.82,81.410004,87.724257,45.184715,96.010002,58.790001,30.22324,67.201821,35.071385,22.592777,88.059998,90.294399,,60.28666,39.09375,9.518192,82.480003,84.5,12.11,170.729996,33.880001,46.444318,4.69,47.669998,18.296287,73.805388,79.639999,14.81629,42.852318,37.360001,111.85391,50.150002,,,,75.510002,,23.190951,28.15,51.360001,,23.610001,61.272631,3.912254
2016/05/10,92.042972,50.821864,49.712543,723.179993,84.636778,39.56451,26.340251,29.478029,153.21002,103.25,51.712228,30.936735,,703.070007,24.16,96.519997,273.269989,74.599998,36.41,148.301943,56.196917,56.770514,16.55675,9.25,101.910942,51.657792,,37.439999,9.953463,19.7051,71.757896,45.355577,29.201344,47.965393,626.559998,13.47,105.550003,43.829317,42.117763,22.863198,166.210007,61.740002,83.459999,92.040968,45.683938,96.040001,59.57,30.34188,67.891917,35.747365,23.044435,89.080002,90.728794,,61.083575,39.500071,9.597017,82.5,85.610001,12.11,172.229996,34.41,47.196097,4.41,47.540001,18.589966,75.100737,80.580002,14.767616,43.354261,37.52,114.257873,51.970001,,,,76.57,,23.732567,29.309999,52.900002,,23.639999,61.610353,3.962028
2016/05/11,91.146389,50.821864,49.741774,715.289978,82.397607,39.198722,26.018672,29.399786,150.228433,100.25,49.804929,30.655222,,713.22998,23.74,96.099998,267.25,73.620003,37.110001,145.882465,55.543349,55.526281,16.487679,9.22,101.43509,50.993634,,37.369999,8.128022,19.734688,71.306026,43.243478,29.017322,47.049985,627.690002,12.75,105.360001,43.769957,41.942435,22.566916,163.050003,61.099998,82.639999,90.993602,45.321756,94.510002,59.029999,30.262788,67.746121,35.846776,22.906974,83.629997,90.274657,,61.641417,38.967983,9.577312,81.209999,84.779999,12.04,171.380005,34.169998,47.17657,4.12,47.459999,18.266918,74.764542,79.330002,14.572922,43.029475,37.189999,111.903581,50.720001,,,,76.18,,23.870432,28.969999,52.73,,23.6,61.610353,3.912254
2016/05/12,89.00837,50.198161,50.189984,713.309998,81.278022,39.366786,25.989437,29.106376,148.98124,100.300003,49.149603,30.749059,,717.929993,23.58,95.959999,262.709991,72.610001,37.91,145.485836,55.533596,55.595404,16.675152,9.18,101.32604,50.895965,,37.029999,7.89744,19.359916,71.188154,42.886503,30.489497,47.296062,633.299988,11.39,105.239998,43.473141,41.806065,22.468154,161.279999,61.130001,82.93,91.443871,44.675701,93.269997,58.060001,30.005737,67.393585,35.359671,22.573139,82.099998,90.521471,,61.661341,38.861565,9.370394,81.620003,84.959999,12.14,172.25,33.759998,46.209999,3.3,45.43,18.325654,74.062482,77.839996,14.300348,43.688891,37.080002,112.191661,51.119999,,,,76.18,,23.525767,28.139999,52.48,,23.450001,61.706847,3.892344
2016/05/13,89.185717,50.013001,49.771007,710.830017,81.219091,39.159177,25.85301,29.253081,149.422612,100.160004,49.198507,30.54163,,709.919983,23.780001,95.970001,262.029999,72.010002,38.290001,143.284509,54.645917,55.121412,16.566617,9.28,101.147597,50.505283,,36.48,7.964692,19.340192,71.03098,41.934572,30.537924,46.705478,628.809998,11.13,103.849998,43.463249,42.117763,22.468154,159.75,61.349998,82.239998,88.521051,44.519082,93.699997,57.869999,29.887097,67.178144,40.737682,22.622233,81.379997,90.353632,,60.924192,38.706777,9.380248,82.419998,84.720001,12.05,171.970001,33.75,46.04402,3.06,45.860001,18.159235,73.508739,76.709999,14.300348,43.905418,36.77,111.178415,50.490002,,,,76.18,,23.663634,27.98,51.77,,23.68,61.050699,3.872434
2016/05/16,92.49619,50.587975,50.501787,716.48999,82.112799,39.51508,26.28178,29.722538,150.324932,101.57,49.325662,30.620651,,710.659973,23.799999,97.230003,266.26001,72.760002,39.389999,144.563651,55.611632,54.83504,16.685019,9.26,102.832899,50.847131,,37.48,8.012731,19.57689,71.158685,42.479949,30.499182,46.607045,635.27002,11.08,104.25,44.324004,42.706683,22.724933,167.960007,61.810001,82.989998,89.436277,44.754013,95.470001,59.080002,30.134261,66.492656,41.940526,22.965886,82.139999,90.57083,,62.01995,39.103422,9.557605,82.989998,85.150002,12.47,174.130005,34.110001,46.815326,2.9,45.279999,18.462706,72.638582,78.260002,14.407431,44.879779,38.16,111.178415,51.360001,,,,76.18,,24.096925,27.530001,52.41,,23.950001,61.378773,3.892344
2016/05/17,92.111939,50.665939,49.559843,706.22998,81.278022,39.149288,25.969947,29.321543,147.225648,100.68,50.274421,29.845257,,695.27002,23.27,95.93,263.519989,72.220001,38.119999,142.392085,55.249187,54.193177,16.714621,9.2,101.266562,50.270876,,37.27,7.955085,19.369778,71.492668,42.678269,30.208622,46.823594,621.380005,11.31,103.150002,43.839213,42.726314,22.320013,171.039993,61.639999,82.300003,89.780723,44.244999,97.669998,57.98,29.24447,66.365346,42.029994,23.16226,80.709999,90.106818,,60.465967,38.755151,9.587164,82.519997,83.519997,12.23,170.550003,33.57,46.649347,2.73,45.639999,18.031974,72.32216,79.900002,14.271144,44.180994,37.209999,110.880407,50.970001,,,,76.18,,23.47653,27.450001,51.77,,23.559999,60.67438,3.872434
2016/05/18,93.166167,51.445564,49.854203,706.630005,81.395868,39.020771,26.03816,29.331324,147.931814,101.080002,50.929747,29.820563,,697.450012,23.690001,96.699997,264.290009,72.510002,38.470001,140.101503,54.103058,54.114177,16.773822,9.25,101.811801,50.524817,,37.240002,7.916654,19.645926,71.856126,41.647009,30.373273,46.912182,625.210022,10.7,102.459999,44.383368,43.11893,22.211375,169.449997,62.02,82.739998,87.04488,44.430983,98.370003,57.759998,29.343739,66.796228,43.10361,23.397908,81.709999,89.978478,,60.834539,38.639057,9.656137,83.209999,83.699997,12.48,170.949997,33.279999,47.186335,2.86,44.900002,18.247339,73.142881,79.290001,14.183531,44.466415,36.66,110.036034,50.970001,,,,76.18,,22.79705,26.709999,51.93,,23.92,60.211217,3.872434
2016/05/19,92.811473,51.416326,49.373419,700.320007,80.669121,38.39794,26.86647,28.97923,145.813315,99.940002,50.127705,29.756358,,698.52002,23.42,95.879997,258.720001,72.349998,37.799999,141.499647,52.251623,53.867306,16.665285,9.19,100.542872,50.505283,,37.02,7.705288,19.636064,71.807007,41.875075,30.208622,47.010611,623.789978,11.17,101.779999,44.066769,43.030592,22.092863,168.509995,62.009998,82.239998,87.04488,43.569575,97.300003,57.52,29.522422,66.473066,43.292485,22.975705,81.010002,90.254908,,60.077471,38.522967,9.587164,82.370003,82.900002,12.22,170.889999,33.279999,46.861723,2.9,44.389999,18.08092,72.500148,79.360001,14.066714,44.318782,35.93,107.840678,50.68,,,,76.18,,23.338666,26.1,51.77,,23.77,60.076124,3.892344
2016/05/20,93.816442,53.131505,49.667775,709.73999,81.160168,38.961452,27.256263,29.48781,147.294295,101.459999,51.141878,30.502118,,702.799988,23.65,96.879997,263.660004,72.870003,37.529999,141.489736,52.300602,53.936429,16.694886,9.22,102.138948,50.817827,,36.5,7.782149,22.348227,73.005429,42.311376,30.324845,47.6701,632.580017,11.99,102.440002,45.046248,43.923791,22.448402,170.050003,62.939999,83.209999,87.54678,43.912183,96.410004,56.189999,29.72096,68.147623,44.067875,23.780836,84.699997,90.876884,,60.724963,38.977659,9.794081,83.449997,83.160004,12.36,170.75,33.34,48.022446,2.98,46.490002,18.07113,75.822577,79.360001,14.134858,45.066781,36.389999,109.75789,51.73,,,,76.18,,23.082629,26.17,52.279999,,24.549999,61.060347,3.922208
2016/05/23,95.008606,52.800164,49.088873,704.23999,81.837815,38.734071,27.227029,29.566053,146.431214,101.019997,50.432945,30.526814,,696.75,23.459999,96.620003,264.850006,72.910004,37.73,140.815448,52.104682,53.916679,16.694886,9.17,103.715201,50.524817,,36.66,7.955085,22.584925,73.044723,42.162639,30.073026,47.965393,628.650024,11.82,101.860001,45.02646,44.061205,22.211375,169.770004,61.740002,83.68,90.026751,43.92197,96.110001,56.959999,29.790447,68.30431,44.137461,24.242315,84.419998,91.14344,,60.127277,39.132448,9.784229,83.400002,83.25,12.46,169.210007,33.080002,48.061793,2.87,46.150002,18.002605,75.961011,80.309998,14.4269,44.328627,35.900002,109.469811,51.290001,,,,76.18,,23.614395,26.24,51.990002,,24.379999,61.282279,3.892344
2016/05/24,96.456939,54.174254,50.619529,720.090027,84.676063,39.445877,27.743504,30.377823,149.785497,103.699997,51.092647,30.837958,,704.200012,24.049999,99.629997,272.940002,74.349998,39.02,141.37075,53.064685,54.746167,16.84289,9.21,106.381932,51.843368,,37.529999,8.147236,23.268416,73.368887,42.708016,30.722434,48.408332,638.669983,11.97,104.370003,46.490738,46.573942,22.616296,175.910004,62.91,85.889999,91.739107,44.734435,97.980003,58.459999,30.40591,69.518607,45.208879,24.752885,88.419998,92.890879,,61.491994,39.790299,9.863054,86.059998,84.559998,12.48,172.740005,33.450001,49.143822,2.99,46.709999,18.198393,78.383613,82.150002,14.63133,45.253779,36.299999,112.665499,52.700001,,,,76.18,,23.850736,26.530001,53.049999,,25.209999,61.88053,3.942118
2016/05/25,98.151587,54.554321,51.139558,725.27002,84.960871,39.673259,28.182021,30.700575,152.580741,105.110001,50.688948,30.916979,,708.349976,24.040001,99.610001,279.700012,74.720001,38.950001,143.324165,54.338163,54.459799,17.020496,9.2,104.111736,52.419619,,35.59,8.224098,23.436813,73.48676,44.175576,31.034933,48.103195,643.039978,12.52,103.989998,46.302755,46.250033,22.774313,176.710007,62.599998,83.139999,95.114619,44.969362,97.470001,58.91,30.356277,70.243274,45.01951,25.057265,89.559998,92.624323,,61.531841,39.945087,9.912321,85.93,84.309998,12.31,171.529999,33.610001,49.35039,3.1,47.810001,18.413758,79.718523,85.459999,14.835759,44.801045,36.57,112.506216,52.860001,,,,76.18,,24.224944,27,52.709999,,24.940001,61.504214,3.981937
2016/05/26,98.929943,54.320436,50.913885,724.119995,83.762716,39.495307,28.162531,30.798379,152.561121,105.779999,50.797258,30.763877,,714.909973,24.120001,99.370003,282,74.709999,39.099998,148.45069,54.338163,54.598046,16.961295,9.17,105.906087,52.712633,,36.759998,8.25292,23.506152,73.643934,43.610367,31.269306,48.142568,637.200012,13.34,104.260002,46.559994,46.240219,22.705181,177.669998,62.259998,84.860001,93.116869,45.106407,98.339996,58.110001,30.415837,70.429331,45.497914,24.448506,89.190002,92.752664,,61.482034,40.099875,10.000999,85.809998,84.760002,12.38,172.720001,33.849998,49.832387,3.6,47.919998,18.775965,80.114045,85.800003,14.923372,47.428872,36.52,111.321518,53.98,,,,76.18,,24.362808,27.07,53.41,,24.93,61.494563,3.962028
2016/05/27,98.870823,54.379469,51.335796,732.659973,84.283224,39.61394,28.182021,30.876622,153.728258,106.43,50.866182,31.055267,,712.23999,24.360001,100.139999,282.790009,74.970001,39.34,147.825985,54.494898,54.459799,16.921826,9.21,106.956918,53.064246,,37.82,8.368211,24.209456,73.850218,44.155744,31.318134,48.301356,636.650024,13.3,105.129997,46.668822,46.485603,22.844051,185.009995,62.459999,85.5,94.435578,45.028096,97.57,59.34,30.664008,71.477153,45.747081,24.851072,90.379997,93.878135,,62.229143,40.351405,9.922173,83.599998,84.949997,12.49,173.800003,34.41,50.156997,3.84,48.950001,19.079434,82.042245,85.910004,14.913637,48.137502,37.310001,111.789424,54.200001,,,,76.18,,24.27418,27.549999,53.68,,25.049999,62.353348,3.942118
2016/05/31,98.388047,54.035106,52.003005,735.719971,85.501017,39.742462,28.308703,30.896183,154.914999,105.519997,51.072954,31.262696,,722.789978,24.459999,99.470001,289.730011,75.550003,39.259998,147.518595,54.612448,54.203051,17.129033,9.19,105.737559,52.956808,,37.939999,8.45468,24.189644,73.653759,44.373896,31.562272,48.182266,634.710022,13.26,105.330002,46.81723,46.515048,23.220982,178.539993,61.439999,84.919998,94.652084,45.057461,97.989998,58.27,30.922106,71.418399,46.564349,25.067084,93.150002,93.591837,,61.920337,41.135022,10.079824,84.970001,85.459999,12.45,173.729996,34.41,50.835724,3.715,49.900002,19.030488,81.88403,87.400002,14.913637,48.039083,37.349998,110.744102,54.580002,,,,76.18,,24.313572,27.85,53.950001,,24.719999,62.768265,4.001847
2016/06/01,97.008682,53.907203,51.855825,734.150024,85.029617,39.801776,28.162531,30.964646,155.013084,106.019997,52.096974,31.475065,,719.440002,24.07,100.040001,286.820007,75.839996,38.650002,151.237051,54.534079,54.133927,17.079697,9.19,106.272883,53.191215,,36.650002,8.416249,24.15002,73.357361,44.14583,31.718521,48.251736,637.690002,12.5,105.910004,47.16351,46.495417,23.042435,176.529999,61.130001,85.809998,95.19335,45.263026,98.559998,58.299999,30.75335,71.614251,46.654049,24.615424,93.900002,93.601704,,62.239103,40.931864,10.099531,84.800003,85.379997,12.69,173.100006,34.66,50.865232,3.41,50.73,19.138169,82.200452,87.400002,14.923372,48.107977,37.389999,110.106956,54.419998,,,,76.18,,24.293876,27.809999,53.299999,,24.74,62.034921,4.001847
2016/06/02,96.279592,53.995753,51.492786,730.400024,85.167109,38.219988,28.337938,31.06245,156.798105,108.239998,53.810239,31.440494,,728.23999,24.25,100.169998,289.730011,76.260002,38.689999,150.235537,55.102246,53.936429,17.1389,9.24,107.184932,53.660031,,37.150002,8.483502,24.288701,72.902892,44.562298,32.031019,48.092948,639.440002,13.44,106.650002,46.935954,46.250033,23.270578,175.639999,61.34,86.489998,97.830775,45.527318,98.730003,58.759998,31.001521,71.751348,46.982948,24.536874,95.82,94.253296,,62.757098,41.405901,10.12909,85.769997,85.32,12.76,176.160004,34.84,50.875071,3.45,53.68,19.255642,82.694861,87.410004,14.972046,48.521341,38.43,110.604727,54.900002,,,,76.18,,24.540064,28.299999,53.75,,24.73,62.748962,3.991892
2016/06/03,96.476641,54.054784,50.815768,722.340027,84.607317,38.654979,28.386662,30.925525,156.131178,107.589996,52.963453,31.391107,,725.539978,23.98,98.699997,290.230011,75.610001,37.810001,150.433867,53.779793,53.926556,17.030363,9.21,106.52072,53.43539,,36.599998,8.502718,24.159926,72.478061,44.076418,31.816179,48.698328,636.840027,13.02,106.059998,46.767762,46.53468,23.151548,173.740005,60.119999,85.290001,96.935228,45.223871,98.550003,58.290001,30.872473,71.584874,46.325147,24.487782,93.959999,93.77941,,62.408449,40.999583,10.020705,84.970001,84.610001,12.71,175.869995,34.32,50.963601,3.38,54.299999,19.196907,82.170788,87.169998,15.127802,48.324499,38.919998,109.499674,53.549999,,,,76.18,,24.884729,28.389999,52.860001,,24.700001,62.401589,3.981937
2016/06/06,97.176174,54.00559,51.149372,716.549988,86.031348,38.99111,28.357428,30.984207,157.111963,107.650002,53.849621,31.312086,,726.72998,23.99,99.120003,289.839996,76,37.759998,150.959407,54.622242,54.894291,17.025408,9.21,107.19484,53.640497,,37.07,8.618009,23.942002,72.339745,44.949023,31.943128,49.105222,635.619995,13.32,106.629997,46.599566,46.004649,23.131709,174.619995,60.349998,86.110001,97.122212,44.861689,99.360001,58.669998,31.011448,71.232335,46.085948,24.556512,96.089996,93.976866,,62.508062,41.396228,9.863054,85.300003,84.82,12.72,176.710007,34.490002,50.914415,3.35,54.82,19.294799,81.694436,86.730003,15.303028,48.413078,39.290001,109.270704,54.529999,,,,76.18,,25.101374,28.879999,52.889999,,24.879999,62.391946,3.971983
2016/06/07,97.57028,53.956397,51.119934,716.650024,85.933141,38.68464,28.328193,31.179813,155.836939,107.400002,53.229305,31.238003,,723.73999,24.280001,98.519997,252.860001,75.839996,38.130001,151.336201,55.033674,54.607919,17.114598,9.21,107.512072,53.826073,,36.73,8.521933,23.942002,72.072986,45.038263,31.972428,49.184618,635.890015,13.5,106.510002,47.015106,46.299109,23.280497,170.860001,60.73,87.290001,99.503766,44.773591,102,58.68,31.339034,71.447776,46.175649,24.585969,94.769997,93.710303,,62.547909,41.812223,9.951733,84.769997,84.879997,12.76,175.880005,34.279999,51.947264,3.5,56.060001,19.337354,82.339498,86.699997,15.380906,48.432763,39.48,110.166693,54.849998,,,,76.18,,25.140765,27.85,53.330002,,24.860001,62.430536,3.971983
2016/06/08,97.48161,54.054784,51.061065,728.280029,85.854571,38.832931,28.396407,31.189594,154.964041,106.779999,53.160381,31.223187,,726.640015,24.23,98.68,254.169998,76.860001,38.119999,152.079892,55.738984,54.528922,17.273158,9.17,106.500897,53.835838,,36.970001,8.550755,24.001436,72.784332,45.147339,32.314221,49.452573,642.880005,13.5,107.400002,47.282238,46.308926,23.37969,168.710007,61.619999,88.18,99.710429,45.018309,102.139999,58.529999,31.299327,71.663217,46.026147,24.684154,94.589996,93.937375,,64.091928,41.812223,10.030559,85.589996,84.910004,12.9,179.139999,34.41,52.124324,3.58,55.799999,19.099842,82.756304,85.599998,15.322497,49.190602,38.84,109.539497,54.919998,,,,76.18,,26.273231,28.040001,53.330002,,24.879999,62.25685,3.962028
2016/06/09,98.181144,54.094141,50.648963,728.580017,84.234116,38.605549,28.396407,31.238497,153.767482,106.129997,52.490829,31.079961,,727.650024,24.33,98.07,250.460007,76.93,38.540001,152.75418,54.876939,54.884418,17.233517,9.18,106.590115,53.923741,,37.349998,8.406642,24.189644,73.219044,43.6302,32.157972,49.601435,648.200012,12.83,107.339996,47.203086,46.161694,23.26066,168.990005,60.990002,87.68,99.18885,44.391828,100.860001,57.790001,31.180204,71.888454,47.22215,24.448506,92.489998,94.322404,,64.181585,41.831572,10.109384,85.199997,85.099998,12.92,180.710007,34.950001,51.907917,3.58,55.360001,18.040939,82.994478,85.919998,15.273823,49.525232,38.16,108.6236,55.439999,,,,76.18,,25.80055,27.33,53.080002,,24.860001,62.343696,3.971983
2016/06/10,97.373231,52.962672,50.511598,719.409973,82.937754,38.29908,28.289215,31.336301,151.805912,102.910004,52.195436,31.015756,,717.909973,24.07,97.089996,246.130005,75.910004,37.77,153.567274,53.769995,54.1833,17.144327,9.19,105.519461,53.288887,,36.830002,8.368211,23.842945,72.112506,43.164149,32.216566,48.886887,641.590027,12.5,106.379997,46.926062,45.867234,22.764697,164.279999,60.27,86.019997,98.854247,43.628309,100.080002,56.18,30.743423,71.163786,46.046081,24.04594,91.489998,93.315399,,63.364747,41.125346,9.73276,84.400002,84.660004,12.82,178.350006,34.139999,51.396412,3.52,53.470001,17.892495,81.744059,83.400002,14.962311,48.816602,36.57,106.3239,52.73,,,,76.18,,25.485427,26.15,52.27,,24.700001,62.208608,3.902299
2016/06/13,95.905188,51.978784,49.196805,718.359985,82.476176,38.180443,28.104063,31.463443,150.138581,101.610001,52.402212,30.813264,,715.23999,23.889999,96.959999,244.350006,75.540001,37.630001,153.646603,53.436933,54.351175,18.046138,9.15,104.746208,52.966574,,36.470001,8.291351,23.714172,72.102632,42.638604,31.991955,48.35098,644.099976,12.01,105.610001,46.876594,45.464804,22.834132,163.550003,60.049999,85.529999,98.559018,43.050774,100.370003,55.889999,31.120644,71.007106,46.634115,23.918299,90.540001,92.910628,,64.480431,41.047954,9.623737,84.400002,83.440002,12.62,176.979996,33.41,51.061966,3.65,52.380001,17.744051,81.357023,81.330002,14.680004,48.354028,35.07,103.86491,52.209999,,,,76.18,,25.219545,25.969999,51.310001,,24.59,62.121761,3.882389
2016/06/14,96.023422,51.850878,48.892638,718.27002,82.535433,38.388056,28.221,31.434103,150.050314,101.029999,52.549905,30.936735,,719.299988,23.879999,96.980003,241.699997,75.160004,38.41,154.558863,53.005912,54.874541,18.601101,9.19,105.301362,53.308422,,37.400002,8.21449,23.516058,71.598761,42.450202,31.78688,47.894462,644.98999,12.2,105.75,47.054682,46.092987,22.754778,160.839996,60.599998,85.339996,99.926936,43.305283,100.57,55.709999,31.001521,71.124614,46.723816,23.771017,91.370003,92.93037,,64.032162,41.144695,9.82196,84.330002,84.989998,12.82,176.660004,33.09,51.347229,3.69,52.439999,17.872702,81.347097,78.709999,14.962311,47.645399,34.810001,104.531921,52.66,,,,76.18,,24.865033,25.67,51.16,,24.389999,61.448114,3.892344
2016/06/15,95.708139,52.421531,48.755269,718.919983,82.011995,38.002491,27.918911,30.915745,148.981246,99.980003,51.584964,30.793509,,714.26001,23.959999,97.019997,238.910004,74.800003,38.330002,153.557364,52.770808,54.657293,18.81912,9.18,105.360841,53.249818,,37.32,8.368211,23.476437,71.648156,42.703797,31.87477,47.884539,645.109985,13.19,105.760002,46.896382,45.827972,22.754778,161.029999,59.630001,84.489998,99.98598,43.031197,101.209999,56.610001,30.892327,71.398817,47.202216,23.987029,90.839996,92.841521,,63.085828,40.844795,9.950806,84.279999,84.870003,12.87,174.679993,33.130001,51.248861,3.76,52.639999,17.922185,81.853223,77.57,15.585336,47.448557,35.349998,103.87486,53.27,,,,76.18,,25.455886,25.540001,51.040001,,24.35,61.916736,3.892344
2016/06/16,96.1121,52.559274,49.442102,710.359985,82.476178,38.200216,28.133298,30.993987,149.373569,100.230003,51.40773,31.16392,,717.51001,23.85,97.190002,242.190002,74.739998,39.029999,155.104239,53.10387,54.83504,19.602012,9.18,105.569024,53.620966,,37.389999,8.358603,23.466531,71.223325,42.216495,32.206799,47.954009,643.530029,13.41,106.279999,47.193194,45.975204,22.784534,165.520004,59.709999,84.419998,99.592333,43.364013,102.889999,56.77,31.021375,71.281301,47.391582,24.026303,90.410004,93.37464,,63.25517,41.001474,10.218407,81.699997,85.139999,12.97,174.710007,33.700001,51.199678,3.75,53.009998,18.050835,82.041774,76.400002,15.419845,46.926929,35.040001,103.884818,53.709999,,,,76.18,,25.544514,25.549999,51.240002,,24.4,62.434176,3.922208
2016/06/17,93.924821,52.687181,49.186994,691.719971,81.626824,39.22838,28.211256,31.06245,146.745058,98.739998,51.210802,30.803386,,706.390015,23.790001,95.580002,238.210007,74.580002,38.080002,154.578699,53.260605,54.617796,19.790301,9.2,104.448799,53.318187,,36.939999,8.425857,23.208983,71.114654,43.608791,31.943128,47.924237,641.73999,14.24,104.43,45.659663,45.543329,23.002759,162.679993,59.549999,83.809998,101.550725,43.530423,101.480003,56.68,30.336423,71.516325,46.564349,24.409232,86.730003,92.821771,,62.966287,41.207121,9.930984,81.150002,84.349998,12.79,172.899994,33.810001,50.373401,3.86,53,18.080525,82.260104,77.330002,15.624274,46.54309,34.549999,103.675755,53.189999,,,,76.18,,25.111222,25.59,51.220001,,24.26,61.858161,3.902299
2016/06/20,93.698208,53.021703,49.128122,693.710022,81.962611,39.27781,28.065083,31.463443,147.755265,99.290001,51.17142,30.847836,,714.01001,24.57,97.989998,237.389999,74.139999,38.689999,155.163732,53.80918,54.68692,20.285802,9.15,106.421587,53.972576,,37.290001,8.608401,23.407095,71.667919,43.827582,32.265394,48.301356,648.080017,13.96,105.360001,46.213711,45.641481,23.032516,166.529999,61.299999,85.139999,98.696793,44.08838,101.970001,57.560001,30.53496,72.123477,47.40155,24.851072,86.720001,93.048843,,63.075864,41.637992,10.049918,81.239998,85.68,12.98,174.830002,34.139999,51.022618,3.65,53.360001,18.426896,83.63954,79.739998,15.877377,47.300928,34.869999,106.712161,54.139999,,,,76.18,,25.839939,26.09,51.549999,,24.48,62.141288,3.962028
2016/06/21,94.496274,53.011866,50.227052,695.940002,80.77747,39.534853,28.035849,31.61015,146.548904,96.860001,50.196631,30.887347,,715.820007,24.700001,99.720001,233,74.75,38.66,155.877677,53.466323,55.111539,20.731754,9.1,106.966833,54.216751,,37.400002,8.512325,23.605209,71.223325,43.091655,32.323984,48.202115,645.169983,14.06,105.440002,46.243395,45.818158,23.032516,162.800003,61.599998,85.239998,100.192643,44.010068,101.410004,58.07,30.673935,72.329124,47.112516,24.860891,85.279999,93.295657,,63.155557,41.628198,10.000362,81.519997,86.440002,12.99,174.710007,33.880001,51.061966,3.57,53.09,18.347725,84.016657,80.849998,15.926052,47.153296,31.85,106.891359,54.700001,,,,76.18,,25.150613,25.76,51.759998,,24.440001,61.662901,3.962028
2016/06/22,94.14158,53.169287,50.030817,697.460022,81.429295,39.554622,27.987124,31.58081,146.931409,99.230003,50.403403,30.936735,,710.599976,24.34,94.010002,234.600006,75.589996,38.32,156.789936,53.721016,54.914041,20.593014,9.1,105.529369,54.021414,,37.360001,8.463627,23.743888,70.996094,42.942479,32.441174,48.162417,651.450012,13.71,104.440002,46.055411,45.562956,22.824212,162.220001,61.720001,85.110001,99.119962,44.000281,101.879997,57.380001,30.932033,72.760006,47.072648,24.733249,85.220001,93.394381,,63.303166,41.422555,10.129207,80.980003,85.989998,13.08,174.949997,34.110001,50.747194,3.37,52.650002,18.38731,84.999132,80.199997,16.013665,47.143456,32.18,107.49864,54.700001,,,,76.18,,24.825642,25.99,51.669998,,24.290001,61.682427,3.942118
2016/06/23,94.683468,54.654956,50.933509,701.869995,82.337912,40.365292,28.474365,32.265436,149.344147,100.660004,50.580637,31.089839,,722.080017,24.85,96.209999,238.619995,76.949997,38.919998,155.709109,55.200204,55.427534,21.048874,9.19,108.007748,54.978582,,37.779999,8.716854,24.288701,71.05537,43.588905,32.792734,48.638781,661.320007,13.84,105.629997,47.153618,46.564125,23.845897,163.919998,62.700001,86.349998,100.08439,44.597393,103.379997,59.060001,31.31918,73.298602,48.328452,25.548199,88.199997,94.470494,,64.041219,42.382226,10.317519,81.980003,87.279999,13.19,177.610001,35.619999,51.976773,3.33,53.5,18.783161,86.517504,81.139999,16.286237,47.694608,33.139999,109.410079,57.169998,,,,76.18,,25.170306,26.370001,52.450001,,24.620001,62.014368,3.981937
2016/06/24,92.02327,51.280221,48.892638,675.219971,79.473811,38.783501,27.041877,30.857061,143.635971,96.290001,49.241535,30.447793,,698.960022,23.129999,92.199997,229.020004,75.400002,36.98,154.251473,50.909578,53.99568,20.246163,9.11,104.41906,53.367021,,36.240002,8.483106,23.010869,70.778738,43.071765,31.249775,47.14022,644.820007,13.49,103.25,45.036356,44.473453,22.268734,159.119995,58.009998,80.550003,90.823881,42.825634,100.720001,54.040001,29.611764,71.046278,45.577645,24.27177,81.900002,92.14057,,61.138868,39.924293,9.693115,78.169998,84.18,12.35,170.869995,34.110001,49.645492,3,50.59,17.892495,81.654739,77.610001,15.22515,45.617934,28.799999,101.306367,53.349998,,,,76.18,,23.742414,24.459999,49.09,,23.780001,60.725657,3.862479
